Id,Ship Date,Deliv Date,Trailer Number,Equipment,UPPER([Driver]),UPPER([Truck Number]),Cons City,Cons State,Con Zip,Ship City,Ship State,Ship Zip,Max. Miles,Max. Total Carr Adj,Max. Total Cust Rate,WordParam,DateParam
1484479,2/14/2018,2/15/2018,eta 2/6,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/6/2018
1484480,2/12/2018,2/12/2018,eta 2/7,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/7/2018
1484481,2/14/2018,2/16/2018,eta 2/7,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/7/2018
1484482,2/13/2018,2/14/2018,eta 2/7,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/7/2018
1484483,2/12/2018,2/12/2018,eta 2/7,40 HC,APL,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/7/2018
1484488,1/31/2018,2/6/2018,ETA 1/18,20 STD,HAPAG LLOYD,IMPORT,SAVANNAH,GA,31408,SAVANNAH,GA,31408,0,800,1100,ETA,1/18/2018
1484529,1/31/2018,1/31/2018,ETA 1/15,40 HC,HAPAG,IMPORT,GREENWOOD,IN,46143,FRANKLIN PARK,IL,60131,214,4400,7400,ETA,1/15/2018
1484547,1/31/2018,2/7/2018,ETA 12/27,40 HC,HAPAG,IMPORT,GREENWOOD,IN,46143,HARVEY,IL,60426,184,4600,8400,ETA,12/27/2018
1484559,1/26/2018,1/30/2018,ETA 1/2/29,40 HC,HAPAG,IMPORT,GREENWOOD,IN,46143,FRANKLIN PARK,IL,60131,214,2400,7600,ETA,1/2/2029
1484578,1/26/2018,1/26/2018,ETA 2/02,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,700,700,ETA,2/2/2018
1484593,1/31/2018,2/1/2018,Cut 2/2,40 STD,YANG MING,EXPORT,DUNKIRK,NY,14048,NEWARK,NJ,7114,416,3000,3100,Cut,2/2/2018
1484601,1/26/2018,1/26/2018,ETA 2/07,40 HC,APL,IMPORT,COPPELL,TX,75019,WILMER,TX,75172,37,800,900,ETA,2/7/2018
1484611,1/26/2018,1/26/2018,ETA 2/08,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,1000,1000,ETA,2/8/2018
1484614,1/26/2018,1/26/2018,ETA 2/08,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,900,1000,ETA,2/8/2018
1484620,1/26/2018,1/26/2018,ETA 2/08,40 HC,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,900,1000,ETA,2/8/2018
1484625,2/7/2018,2/8/2018,CUT 2/9,40 STD,YANG MING,EXPORT,DUNKIRK,NY,14048,NEWARK,NJ,7114,416,3000,3100,CUT,2/9/2018
1484626,1/26/2018,1/26/2018,ETA 2/12,20FT CONTAINER,APL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,700,700,ETA,2/12/2018
1484630,1/26/2018,1/26/2018,ETA 2/12,40 HC,OOCL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,500,700,ETA,2/12/2018
1484633,1/29/2018,1/31/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1700,2000,ERD,2/5/2018
1484634,1/29/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1200,1400,ERD,2/5/2018
1484635,1/29/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1200,1400,ERD,2/5/2018
1484636,1/29/2018,1/31/2018,CUT 1/31,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1400,1700,CUT,1/31/2018
1484637,2/2/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1000,900,ERD,2/5/2018
1484638,2/2/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1000,900,ERD,2/5/2018
1484639,2/2/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1000,900,ERD,2/5/2018
1484640,2/2/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1100,1000,ERD,2/5/2018
1484641,2/2/2018,2/2/2018,ERD 1/29 - 2/05,40 HC,MSC,EXPORT,EL CAMPO,TX,77437,SEABROOK,TX,77586,94,1000,900,ERD,2/5/2018
1484645,1/26/2018,1/26/2018,ETA 2/12,40 HC,OOCL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,600,700,ETA,2/12/2018
1484650,1/26/2018,1/26/2018,ETA 2/12,40 HC,OOCL,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,400,500,ETA,2/12/2018
1484658,1/26/2018,1/26/2018,ETA 2/13,40 HC,COSCO,IMPORT,COPPELL,TX,75019,HASLET,TX,76052,43,600,700,ETA,2/13/2018
1484696,1/26/2018,1/26/2018,ETA 1/31,40 HC,HYUNDAI,IMPORT,POST FALLS,ID,83854,SEATTLE,WA,98421,315,2700,3400,ETA,1/31/2018
1484700,2/16/2018,2/16/2018,eta 2/7,40 HC,COSCO,IMPORT,MT PLEASANT,TX,75455,LA PORTE,TX,77571,276,2000,2500,eta,2/7/2018
1484701,2/15/2018,2/16/2018,eta 2/7,40 HC,CMA,IMPORT,COOPER,TX,75432,LA PORTE,TX,77571,342,2000,2300,eta,2/7/2018
1484706,1/26/2018,1/26/2018,ETA 1/31,40 HC,HYUNDAI,IMPORT,POST FALLS,ID,83854,SEATTLE,WA,98421,315,2700,3400,ETA,1/31/2018
1484741,1/30/2018,1/31/2018,cut 1/31,40FT REEFER,NKY,EXPORT,MCCOOK,IL,60525,WILMINGTON,IL,60481,48,1500,2100,cut,1/31/2018
1484752,1/26/2018,1/31/2018,ETA 1/28,20FT CONTAINER,MSC,IMPORT,ORLANDO,FL,32824,CHARLESTON,SC,0,0,2400,2800,ETA,1/28/2018
1484790,2/20/2018,2/22/2018,CUT 2/23,20 STD,OOCL,EXPORT,RAYMONDVILLE,MO,65555,MEMPHIS,TN,38109,254,2000,2000,CUT,2/23/2018
1484805,2/14/2018,2/15/2018,eta 2/7,20 STD,COSCO,IMPORT,MT PLEASANT,TX,75455,LA PORTE,TX,77571,276,1800,2300,eta,2/7/2018
1484839,1/26/2018,2/7/2018,eta 1/26,40FT CONTAINER,EVERGREEN,IMPORT,ATLANTA,GA,30354,ATLANTA,GA,31408,243,500,700,eta,1/26/2018
1484865,1/26/2018,1/26/2018,ETA 2/02,40 HC,OOCL,IMPORT,MIDLAND,TX,79701,HASLET,TX,76052,311,2300,3200,ETA,2/2/2018
1484872,1/26/2018,1/26/2018,ETA 2/02,40FT CONTAINER,OOCL,IMPORT,MIDLAND,TX,79701,HASLET,TX,76052,311,2300,3200,ETA,2/2/2018
1484895,1/26/2018,2/16/2018,ETA 1/29,20 STD,HYUNDAI,IMPORT,COMPTON,CA,90224,SAN PEDRO,CA,90731,30,1500,2100,ETA,1/29/2018
1484901,1/26/2018,2/12/2018,ETA 2/5,20 STD,HYUNDAI,IMPORT,COMPTON,CA,90224,SAN PEDRO,CA,90731,30,1500,1800,ETA,2/5/2018
1484906,2/6/2018,2/7/2018,CUT 2/7,40 Open Top,HAPAG,EXPORT,OAKWOOD,GA,30566,GARDEN CITY,GA,31408,291,1900,2100,CUT,2/7/2018
1484908,1/26/2018,1/26/2018,ETA 2/12,40 HC,HAPAG LLOYD,IMPORT,SPRINGFIELD,MO,65803,KANSAS CITY,MO,64120,170,2000,2300,ETA,2/12/2018
1484910,2/6/2018,2/7/2018,cut 2/7,40 Open Top,HAPAG,EXPORT,OAKWOOD,GA,30566,GARDEN CITY,GA,31408,291,1900,2100,cut,2/7/2018
1484916,2/7/2018,2/7/2018,CUT2/7,40 Open Top,HAPAG,EXPORT,OAKWOOD,GA,30566,GARDEN CITY,GA,31408,291,1800,2000,CUT,2/7/2018
1484917,2/7/2018,2/7/2018,CUT 2/7,40 Open Top,HAPAG,EXPORT,OAKWOOD,GA,30566,GARDEN CITY,GA,31408,291,1900,2100,CUT,2/7/2018
1484919,1/26/2018,1/26/2018,ETA 2/12,40 HC,HAPAG LLYOD,IMPORT,"KANSAS CITY,",MO,64120,KANSAS CITY,MO,64120,0,1100,1100,ETA,2/12/2018
1485002,1/30/2018,1/31/2018,CUT 2/2,40 HC,NYK,EXPORT,WARMINSTER,PA,18974,NEWARK,NJ,7114,73,1600,1700,CUT,2/2/2018
1485045,1/30/2018,2/2/2018,ETA 1/29,40 STD,YANG MING,IMPORT,NEWARK,NJ,7105,JERSEY CITY,NJ,7305,8,1400,2000,ETA,1/29/2018
1485056,1/31/2018,2/2/2018,cut 2/2,20 STD,EVERGREEN,EXPORT,EDDYVILLE,KY,42038,NASHVILLE,TN,37204,110,900,1200,cut,2/2/2018
1485066,1/25/2018,1/29/2018,ETA 1/24,20FT CONTAINER,CMA,IMPORT,LEWISVILLE,TX,75056,HASLET,TX,76052,47,700,900,ETA,1/24/2018
1485068,2/5/2018,2/8/2018,ETA 2/02,20 STD,COSCO,IMPORT,HOUSTON,TX,77055,LA PORTE,TX,77571,35,700,800,ETA,2/2/2018
1485074,1/29/2018,1/30/2018,eta 1/29,40 HC,OOLU,IMPORT,ROCHESTER HILLS,MI,48309,DETROIT,MI,48209,30,700,800,eta,1/29/2018
1485075,2/1/2018,2/1/2018,CUT: 2/4,20 STD,EVERGREEN,EXPORT,AUSTELL,GA,30106,ATLANTA,GA,30315,19,1500,2200,CUT,2/4/2018
1485078,2/1/2018,2/1/2018,CUT: 2/4,20 STD,EVERGREEN,EXPORT,AUSTELL,GA,30106,ATLANTA,GA,30315,19,2000,2200,CUT,2/4/2018
1485105,1/26/2018,1/31/2018,CUT 2/1,40FT CONTAINER,HAPAG,EXPORT,GRAND JUNCTION,CO,81506,LONG BEACH ITS,CA,90802,789,6600,7200,CUT,2/1/2018
1485115,1/30/2018,2/1/2018,ETA 1/29,40 STD,YANG MING,IMPORT,NEWARK,NJ,7105,JERSEY CITY,NJ,7305,8,1400,2000,ETA,1/29/2018
1485147,1/31/2018,2/1/2018,CUT 2/2,40FT CONTAINER,HAPAG,EXPORT,ROCKHILL,SC,29730,CHARLOTTE,NC,28213,35,600,700,CUT,2/2/2018
1485175,2/1/2018,2/1/2018,CUT 2/02,40FT CONTAINER,MAERSK,EXPORT,STRONGSVILLE,OH,44149,CLEVELAND,OH,44144,15,600,900,CUT,2/2/2018
1485198,1/26/2018,1/31/2018,CUT 2/1,40FT CONTAINER,HAPAG,EXPORT,GRAND JUNCTION,CO,81506,LONG BEACH ITS,CA,90802,789,6600,7200,CUT,2/1/2018
1485199,1/26/2018,1/29/2018,CUT 2/1,40FT CONTAINER,HAPAG,EXPORT,GRAND JUNCTION,CO,81506,LONG BEACH ITS,CA,90802,789,6600,7200,CUT,2/1/2018
1485221,1/26/2018,1/31/2018,CUT 1/31,40 HC,CMA,EXPORT,EVANSVILLE,IN,47711,LOUISVILLE,KY,40218,123,1300,1500,CUT,1/31/2018
1485223,1/26/2018,1/30/2018,ETA 1/25,40 HC,COSCO,IMPORT,OLD BRIDGE,NJ,8857,ELIZABETH,NJ,7201,22,800,1100,ETA,1/25/2018
1485229,1/26/2018,2/5/2018,ETA 1/26,20 STD,OOCL,IMPORT,MORRISVILL,PA,19067,PORTSMOUT,VA,23707,303,2700,3500,ETA,1/26/2018
1485248,1/26/2018,1/31/2018,CUT 1/31,40 HC,CMA,EXPORT,EVANSVILLE,IN,47711,LOUISVILLE,KY,40218,123,1300,1500,CUT,1/31/2018
1485249,1/26/2018,1/31/2018,CUT 1/31,40 HC,CMA,EXPORT,EVANSVILLE,IN,47711,LOUISVILLE,KY,40218,123,1300,1500,CUT,1/31/2018
1485274,1/31/2018,2/21/2018,ETA 1/15,40 HC,HAPAG,IMPORT,GREENWOOD,IN,46143,HARVEY,IL,60426,184,4400,8000,ETA,1/15/2018
1485276,1/26/2018,2/7/2018,ETA 1/29,20FT CONTAINER,HAPAG,IMPORT,HOUSTON,TX,77051,HOUSTON,TX,77586,33,700,800,ETA,1/29/2018
1485289,1/26/2018,2/7/2018,eta 1/16,20FT CONTAINER,HAPAG,IMPORT,HOUSTON,TX,77051,HOUSTON,TX,77586,33,700,800,eta,1/16/2018
1485306,1/31/2018,2/1/2018,ETA 1/26,40 STD,MSC,IMPORT,AUGUSTA,GA,30901,MOUNT PLEASANT,SC,29464,145,1200,1400,ETA,1/26/2018
1485313,1/26/2018,2/9/2018,eta 1/26,40 HC,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1900,2200,eta,1/26/2018
1485317,1/26/2018,2/9/2018,eta 1/26,40 HC,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,1900,2200,eta,1/26/2018
1485318,2/1/2018,2/6/2018,ETA 1/20,40 STD,MSC,IMPORT,AUGUSTA,GA,30901,NORTH CHARLESTON,SC,29406,128,1200,1400,ETA,1/20/2018
1485330,1/26/2018,2/15/2018,eta 1/26,40 HC,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,2200,2400,eta,1/26/2018
1485332,1/26/2018,2/5/2018,eta 1/26,40 HC,OOCL,IMPORT,DALTON,GA,30721,AUSTELL,GA,30106,86,2000,2200,eta,1/26/2018
1485345,2/7/2018,2/14/2018,ETA 1/20,40 STD,MSC,IMPORT,AUGUSTA,GA,30901,NORTH CHARLESTON,SC,29406,128,1500,1800,ETA,1/20/2018
1485361,1/29/2018,2/10/2018,ETA 1/28,40FT CONTAINER,MOL,IMPORT,GREENSBORO,GA,30642,SAVANNAH,GA,31408,199,1800,2000,ETA,1/28/2018
1485401,2/5/2018,2/6/2018,CUT 2/6,40 HC,APL,EXPORT,COVINGTON,VA,24426,NORFOLK,VA,23505,265,1800,2300,CUT,2/6/2018
1485413,2/7/2018,2/7/2018,cut 2/9,40 STD,ZIMU,EXPORT,HOMER,MI,49245,DETROIT,MI,48209,102,1000,1100,cut,2/9/2018
1485460,1/31/2018,2/1/2018,CUT 2/2,40FT CONTAINER,NYK,EXPORT,CORONA,CA,92879,LONG BEACH,CA,90802,52,900,1000,CUT,2/2/2018
1485496,2/13/2018,2/16/2018,CUT 2/19,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1600,1700,CUT,2/19/2018
1485504,2/13/2018,2/15/2018,CUT 2/19,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1600,1700,CUT,2/19/2018
1485507,2/13/2018,2/15/2018,CUT 2/19,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1600,1700,CUT,2/19/2018
1485522,1/31/2018,2/8/2018,CUT 2/9,40 HC,OOCL,EXPORT,LITTLE ROCK,AR,72204,MEMPHIS,TN,38109,147,1300,1600,CUT,2/9/2018
1485524,1/31/2018,2/8/2018,CUT 2/9,40 HC,OOCL,EXPORT,LITTLE ROCK,AR,72204,MEMPHIS,TN,38116,148,1300,1600,CUT,2/9/2018
1485531,1/31/2018,2/8/2018,CUT 2/9,40 HC,OOCL,EXPORT,LITTLE ROCK,AR,72204,MEMPHIS,TN,38116,148,1300,1500,CUT,2/9/2018
1485552,1/31/2018,1/31/2018,CUT 2/1,40 STD,MAERSK,EXPORT,CARROLLTON,GA,301121,SAVANNAH,GA,31408,0,1800,1900,CUT,2/1/2018
1485565,2/1/2018,2/2/2018,CUT 2/1,40 STD,MAERSK,EXPORT,CARROLLTON,GA,301121,SAVANNAH,GA,31408,0,1800,1900,CUT,2/1/2018
1485574,2/1/2018,2/1/2018,CUT 2/1,40 STD,MAERSK,EXPORT,CARROLLTON,GA,301121,SAVANNAH,GA,31408,0,1900,2000,CUT,2/1/2018
1485583,1/29/2018,2/14/2018,ETA 1/28,40FT CONTAINER,MOL,IMPORT,GREENSBORO,GA,30642,SAVANNAH,GA,31408,199,2100,2300,ETA,1/28/2018
1485584,1/29/2018,2/14/2018,ETA 1/28,40FT CONTAINER,MOL,IMPORT,GREENSBORO,GA,30642,SAVANNAH,GA,31408,199,2100,2300,ETA,1/28/2018
1485585,1/29/2018,2/13/2018,ETA 1/28,40FT CONTAINER,MOL,IMPORT,GREENSBORO,GA,30642,SAVANNAH,GA,31408,199,2000,2200,ETA,1/28/2018
1485586,1/29/2018,2/13/2018,ETA 1/28,40FT CONTAINER,MOL,IMPORT,GREENSBORO,GA,30642,SAVANNAH,GA,31408,199,2000,2200,ETA,1/28/2018
1485592,1/29/2018,1/30/2018,ETA 1/26,20FT CONTAINER,HAMBURG,IMPORT,HAYWARD,CA,94545,OAKLAND,CA,94607,19,600,900,ETA,1/26/2018
1485645,1/26/2018,2/1/2018,eta 1/31,20 STD,CMA,IMPORT,MANASSAS,VA,21222,BALTIMORE,MD,21222,0,1300,2100,eta,1/31/2018
1485660,1/26/2018,1/26/2018,ETA 2/03,40 HC,OOCL,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,600,800,ETA,2/3/2018
1485681,1/29/2018,2/5/2018,cut 2/6,40 HC,CMA,EXPORT,GALVESTON,TX,77550,HOUSTON,TX,77013,52,700,900,cut,2/6/2018
1485687,1/26/2018,1/26/2018,ETA 2/03,40 HC,COSCO,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,1200,1300,ETA,2/3/2018
1485690,1/29/2018,2/7/2018,cut 2/6,40 HC,CMA,EXPORT,GALVESTON,TX,77550,HOUSTON,TX,77013,52,700,900,cut,2/6/2018
1485692,1/30/2018,1/30/2018,CUT: 02/02,40 HC,COSCO,EXPORT,DENHAM SPRINGS,LA,70726,MOBILE,AL,36603,189,1600,2000,CUT,2/2/2018
1485694,1/26/2018,1/26/2018,ETA 2/03,40 HC,COSCO,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,1100,1200,ETA,2/3/2018
1485695,1/30/2018,2/7/2018,CUT 2/6,40 HC,CMA,EXPORT,GALVESTON,TX,77550,HOUSTON,TX,77013,52,700,900,CUT,2/6/2018
1485697,1/31/2018,1/31/2018,CUT 2/5,40 HC,MSC,EXPORT,TAMPA,FL,33601,MIAMI,FL,33132,0,1900,2300,CUT,2/5/2018
1485700,1/30/2018,2/1/2018,CUT: 02/02,40 HC,COSCO,EXPORT,DENHAM SPRINGS,LA,70726,MOBILE,AL,36603,189,2500,1700,CUT,2/2/2018
1485702,1/26/2018,1/26/2018,ETA 2/03,40 HC,COSCO,IMPORT,DULUTH,GA,30097,AUSTELL,GA,38118,400,1100,1200,ETA,2/3/2018
1485705,2/7/2018,2/8/2018,CUT 2/09,40 HC,HAPAG LLOYD,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1500,1600,CUT,2/9/2018
1485709,2/6/2018,2/7/2018,CUT  2/7,40 HC,MSC,EXPORT,TAMPA,FL,33601,MIAMI,FL,33132,0,1700,2300,CUT,2/7/2018
1485719,1/26/2018,1/26/2018,ETA 2/01,40 HC,OOCL,IMPORT,ROANOKE,VA,24012,NORFOLK,VA,38118,650,2700,2500,ETA,2/1/2018
1485762,1/31/2018,1/31/2018,CUT 2/5,40 HC,MSC,EXPORT,TAMPA,FL,33601,MIAMI,FL,33132,0,1900,2300,CUT,2/5/2018
1485764,2/1/2018,2/15/2018,ETA 1/31,40 Open Top,MSC,IMPORT,ELK GROVE VILLAGE,IL,60007,BEDFORD PARK,IL,60638,23,1000,1300,ETA,1/31/2018
1485794,1/31/2018,2/6/2018,ETA 1/31,40 HC,MOL,IMPORT,CHINO,CA,91710,SAN PEDRO,CA,90731,53,1100,1300,ETA,1/31/2018
1485883,2/1/2018,2/2/2018,CUT 2/05,40FT CONTAINER,MAERSK,EXPORT,STATESVILLE,NC,28625,NORTH CHARLESTON,SC,29406,240,2000,1900,CUT,2/5/2018
1485890,1/26/2018,1/29/2018,ETA 1/26,40 HC,MSC,IMPORT,ATTLEBORO,MA,2703,BOSTON,MA,2127,38,900,1200,ETA,1/26/2018
1485896,1/26/2018,1/26/2018,ETA 1/26,40 HC,MSC,IMPORT,ATTLEBORO,MA,2703,BOSTON,MA,2127,38,1000,1200,ETA,1/26/2018
1485922,2/5/2018,2/6/2018,CUT 2/7,40 HC,MSC,EXPORT,TAMPA,FL,33601,MIAMI,FL,33132,0,2000,2300,CUT,2/7/2018
1485924,1/31/2018,2/12/2018,ETA 1/31,40FT CONTAINER,YANG MING,IMPORT,BOULDER,CO,80301,DENVER,CO,80216,28,900,1200,ETA,1/31/2018
1485930,2/5/2018,2/6/2018,CUT 2/7,40 HC,MSC,EXPORT,TAMPA,FL,33601,MIAMI,FL,33132,0,2000,2300,CUT,2/7/2018
1485966,1/29/2018,2/1/2018,ETA 1/21,40 STD,MAERSK,IMPORT,SPRINGDALE,AR,72762,MEMPHIS,TN,38109,332,2300,2900,ETA,1/21/2018
1485981,2/7/2018,2/15/2018,ETA 2/7,20FT CONTAINER,CMA,IMPORT,MARYSVILLE,OH,43040,COLUMBUS,OH,43228,29,1300,1500,ETA,2/7/2018
1485984,2/6/2018,2/6/2018,cut 2/9,40 STD,ZIMU,EXPORT,HOMER,MI,49245,DETROIT,MI,48209,102,1000,1100,cut,2/9/2018
1485985,2/8/2018,2/8/2018,cut 2/9,40 STD,ZIMU,EXPORT,HOMER,MI,49245,DETROIT,MI,48209,102,1200,1400,cut,2/9/2018
1485986,2/9/2018,2/9/2018,cut 2/9,40 STD,ZIMU,EXPORT,HOMER,MI,49245,DETROIT,MI,48209,102,1500,1700,cut,2/9/2018
1485987,2/5/2018,2/6/2018,cut 2/9,40 STD,ZIMU,EXPORT,HOMER,MI,49245,DETROIT,MI,48209,102,1000,1200,cut,2/9/2018
1485988,1/29/2018,2/12/2018,ETA 1/29,20FT CONTAINER,MSC,IMPORT,RALEIGH,NC,27610,CHARLOTTE,NC,28216,171,2100,2700,ETA,1/29/2018
1486005,2/1/2018,2/2/2018,CUT 2/2,40 HC,HAPAG,EXPORT,SAHRONVILLE,OH,45246,CINCINNATI,OH,45241,6,600,900,CUT,2/2/2018
1486030,1/30/2018,2/8/2018,eta 1/22,20FT REEFER,OOCL,IMPORT,MEMPHIS,TN,38141,MEMPHIS,TN,38114,12,800,1100,eta,1/22/2018
1486078,2/7/2018,2/19/2018,ETA 2/7,40 HC,COSCO,IMPORT,HALEYVILLE,AL,35565,MEMPHIS,TN,38109,172,1200,1400,ETA,2/7/2018
1486089,1/30/2018,1/31/2018,CUT 2/2,40 STD,COSCO,EXPORT,EDDYVILLE,KY,42038,NASHVILLE,TN,37204,110,1000,1200,CUT,2/2/2018
1486116,1/29/2018,1/30/2018,eta 1/27,40 HC,MAERSK,IMPORT,DORAL,FL,33172,MIAMI,FL,33132,13,500,700,eta,1/27/2018
1486137,2/6/2018,2/8/2018,Cut 2/9,20FT CONTAINER,MAERSK,EXOIRT,HOUSTON,TX,77033,HOUSTON,TX,77061,7,800,1000,Cut,2/9/2018
1486266,1/29/2018,2/1/2018,ETA 1/29,20 STD,MAERSK,IMPORT,ANAHEIM,CA,92801,LONG BEACH,CA,90801,19,1300,1800,ETA,1/29/2018
1486268,2/5/2018,2/13/2018,ETA 2/3,20 STD,CNRU,IMPORT,JOLIET,IL,60436,HARVEY,IL,60426,28,2100,3700,ETA,2/3/2018
1486319,1/29/2018,2/1/2018,ETA 1/23,40 HC,CMA,IMPORT,LANSING,MI,48917,FERNDALE,MI,48220,86,1500,1800,ETA,1/23/2018
1486320,1/30/2018,1/31/2018,CUT 1/30,20 STD,CMA,EXPORT,PETALUMA,CA,94954,OAKLAND,CA,94607,42,1000,1200,CUT,1/30/2018
1486333,1/29/2018,1/31/2018,ETA 1/28,20FT CONTAINER,COSCO,IMPORT,NORWOOD,MA,2062,BOSTON,MA,2205,25,1000,1000,ETA,1/28/2018
1486354,1/29/2018,2/1/2018,ETA 1/23,40 STD,CMA,IMPORT,LANSING,MI,48917,FERNDALE,MI,48220,86,1400,1600,ETA,1/23/2018
1486363,1/29/2018,2/2/2018,eta 1/23,40 STD,CMA,IMPORT,LANSING,MI,48917,FERNDALE,MI,48220,86,1500,1700,eta,1/23/2018
1486369,2/15/2018,2/22/2018,ETA 2/1,20FT CONTAINER,COSCO,IMPORT,SPRING GROVE,IL,60081,FRNKLIN PARK,IL,60131,45,1200,1500,ETA,2/1/2018
1486380,2/8/2018,2/8/2018,eta 2/8,40 HC,MOL,IMPORT,VISALIA,CA,93291,LONG BEACH,CA,90802,212,2900,3100,eta,2/8/2018
1486410,1/31/2018,1/31/2018,CUT 2/2,20 STD,MSC,IMPORT,PENNSAUKEN,NJ,8110,NEWARK,NJ,7101,0,1400,1700,CUT,2/2/2018
1486426,2/1/2018,2/1/2018,cut 2/2,20 STD,MSC,EXPORT,PENNSAUKEN,NJ,8110,NEWARK,NJ,7101,0,1400,1700,cut,2/2/2018
1486462,1/31/2018,2/7/2018,ETA 1/29,40 HC,COSCO,IMPORT,DULUTH,GA,30096,AUSTELL,GA,30106,38,600,800,ETA,1/29/2018
1486469,1/29/2018,1/30/2018,CUT: 2/05,40 HC,CMA,EXPORT,SALISBURY,NC,28145,CHARLOTTE,NC,28208,0,1300,1400,CUT,2/5/2018
1486470,2/7/2018,2/15/2018,CUT 2/12,40 HC,HYUNDAI,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1500,1600,CUT,2/12/2018
1486476,2/5/2018,2/6/2018,CUT 2/12,40 HC,MAERSK,EXPORT,SPARTANBURG,SC,29304,CHARLESTON,SC,29407,201,1900,2200,CUT,2/12/2018
1486491,1/29/2018,2/16/2018,ETA 1/28,40 HC,MSC,IMPORT,MARIETTA,GA,30062,SAVANNAH,GA,31408,274,1900,2200,ETA,1/28/2018
1486581,2/2/2018,2/5/2018,ETA 2/3,40 HC,HAPAG LLYOD,IMPORT,GLENN HEIGHTS,TX,75154,WILMER,TX,75172,10,700,900,ETA,2/3/2018
1486604,1/31/2018,1/31/2018,ETA 1/30,20FT CONTAINER,KLINE,IMPORT,MIDDLETON,WI,53562,CHICAGO,IL,60629,163,1900,2200,ETA,1/30/2018
1486673,1/31/2018,2/5/2018,ETA 1/29,40 HC,K LINE,IMPORT,MORENO VALLEY,CA,92551,WILMINGTON,CA,90744,72,1200,1200,ETA,1/29/2018
1486737,1/31/2018,2/5/2018,eta 1/30,40 HC,KLINE,IMPORT,MORENO VALLEY,CA,92551,WILMINGTON,CA,90744,72,1200,1300,eta,1/30/2018
1486756,1/29/2018,2/2/2018,CUT 2/2,40 HC,CMA,EXPORT,INDIANAPOLIS,IN,46219,EVENDALE,OH,45241,109,1200,1300,CUT,2/2/2018
1486757,1/31/2018,2/2/2018,ETA 1/29,40 HC,K LINE,IMPORT,MORENO VALLEY,CA,92551,WILMINGTON,CA,90744,72,1100,1100,ETA,1/29/2018
1486769,1/29/2018,2/2/2018,CUT 2/9,40 HC,CMA,EXPORT,INDIANAPOLIS,IN,46219,EVENDALE,OH,45241,109,1200,1300,CUT,2/9/2018
1486775,1/29/2018,2/2/2018,CUT 2/9,40 HC,CMA,EXPORT,INDIANAPOLIS,IN,46219,EVENDALE,OH,45241,109,1200,1300,CUT,2/9/2018
